time_s,q_ref_1,q_ref_2,q_ref_3,q_ref_4,q_ref_5,q_ref_6,q_1,q_2,q_3,q_4,q_5,q_6,dq_ref_1,dq_ref_2,dq_ref_3,dq_ref_4,dq_ref_5,dq_ref_6,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tcp_ref_x,tcp_ref_y,tcp_ref_z,tcp_x,tcp_y,tcp_z
8.5,0.053966872,0.264387331,-1.971436129,0.087317569,0.66688145,-0.068676893,0.053944385000201815,0.2643350334171036,-1.971448596512024,0.08732409297641541,0.666879573808607,-0.06867666654624502,0.102755489,0.028070049,-0.008704642,0.161660648,0.04368597,-0.125041919,0.10277714598449546,0.02806483795065869,-0.008715823312398703,0.16166548550253693,0.043685458592468335,-0.1250504166835962,0.0018155602899093404,0.005333979276463882,0.001176301960307713,-0.0001401545333821752,1.901761769607449e-05,4.5342274435090806e-10,0.601987155852937,0.16260734237227076,0.5058730257706883,0.601979604758594,0.16259271944198256,0.5058997052178906
8.501,0.054069629,0.264415406,-1.971444823,0.087479223,0.666925136,-0.068801927,0.054047164946943685,0.2643631079390363,-1.9714572912834658,0.08748574645797613,0.6669232604422292,-0.06880170000170349,0.102758289,0.028079735,-0.008683593,0.161648645,0.043687142,-0.125024959,0.10277994674187285,0.028074521932650115,-0.008694771441779992,0.16165348156072532,0.043686633622168895,-0.1250334554584673,0.0018132504681746264,0.005334067443371754,0.0011763177457522755,-0.00014014228097336545,1.900976662424711e-05,-1.2782121355802705e-09,0.6019873094204791,0.16265755558990497,0.5058729698297373,0.6019797555936373,0.16264294520354527,0.5058996499243458
8.502,0.054172389,0.26444349,-1.971453496,0.087640866,0.666968824,-0.068926943,0.0541499476904092,0.26439119214458223,-1.9714659650017674,0.08764738793335008,0.6669669482465435,-0.06892671650066841,0.102761085,0.028089421,-0.008662544,0.161636639,0.043688311,-0.125008001,0.1027827434655154,0.028084205545953655,-0.008673718301533129,0.16164147537396037,0.04368780431433146,-0.12501649896492173,0.0018109616487722857,0.005334094622704011,0.0011763089659159454,-0.00014011141492248358,1.901087739986443e-05,3.391989500389473e-10,0.6019874629402211,0.16270776888605012,0.5058729144492807,0.6019799064590846,0.16269317100595504,0.5058995946103689
8.503,0.054275151,0.264471584,-1.971462148,0.087802497,0.667012513,-0.069051943,0.05425273322659575,0.26441928603330467,-1.971474617665955,0.0878090174011763,0.6670106372184402,-0.06905171604108057,0.102763876,0.028099106,-0.008641494,0.161624632,0.043689476,-0.124991044,0.10278553618654783,0.028093888722408703,-0.008652664187659335,0.16162946782621448,0.04368897189680781,-0.12499954041215826,0.0018085736094688998,0.005334142221357294,0.0011762962789427511,-0.00014007967595519588,1.9009867193553465e-05,-1.1637856467405825e-09,0.6019876166677132,0.16275798174891926,0.5058728588137416,0.6019800573549183,0.1627433968492099,0.5058995392760056
8.504,0.054377917,0.264499688,-1.971470779,0.087964115,0.667056203,-0.069176925,0.05435552155142745,0.2644473896047691,-1.9714832492750651,0.08797063486011217,0.6670543273545968,-0.06917669862785784,0.102766664,0.028108791,-0.008620442,0.161612624,0.043690638,-0.124974089,0.10278832483170675,0.028103571464408124,-0.008631609110138489,0.16161745893586305,0.04369013615651904,-0.12498258677727722,0.001806328223119824,0.0053342302349285164,0.0011762957674346097,-0.00014006707396951867,1.90073757726332e-05,7.057557088741091e-10,0.601987770192649,0.16280819545605535,0.5058728028207312,0.6019802082811331,0.1627936227332641,0.5058994839212738
8.505,0.054480685,0.264527802,-1.971479389,0.088125722,0.667099894,-0.069301891,0.05445831266092079,0.2644755028586021,-1.9714918598278999,0.0881322403080555,0.6670980186513281,-0.06930166425780582,0.102769447,0.028118476,-0.008599389,0.161600613,0.043691796,-0.124957135,0.1027911094933401,0.028113253832991125,-0.008610552834748625,0.1616054479433293,0.043691296731300004,-0.12496562994796888,0.00180398404111895,0.0053343574799646215,0.0011762875879701429,-0.0001400360477684659,1.9003121069088857e-05,-6.307450506336995e-10,0.6019879240081688,0.16285840866327056,0.5058727466743735,0.6019803592377015,0.1628438486581873,0.5058994285461478
8.506,0.054583456,0.264555925,-1.971487978,0.088287316,0.667143586,-0.069426839,0.05456110655103985,0.26450362579443976,-1.9715004493234018,0.0882938337435904,0.6671417111049563,-0.06942661293541869,0.102772227,0.02812816,-0.008578336,0.161588601,0.043692951,-0.124940182,0.10279389011905891,0.028122935837656824,-0.00858949550198232,0.1615934355348991,0.04369245362824447,-0.12494867761286779,0.0018016825148367555,0.0053344038028903945,0.0011762579038581966,-0.00014002394160611553,1.899763631439677e-05,1.455285468243741e-09,0.6019880776049203,0.16290862210769697,0.5058726907801073,0.6019805102246376,0.16289407462396752,0.5058993731506026
8.507,0.054686229,0.264584058,-1.971496546,0.088448899,0.66718728,-0.069551771,0.05466390321775273,0.2645317584118472,-1.9715090177604997,0.08845541516472724,0.6671854047115472,-0.06955154465710404,0.102775002,0.028137843,-0.008557281,0.161576588,0.043694103,-0.124923231,0.1027966667128792,0.028132617407414778,-0.008568437097837864,0.16158142113684465,0.04369360659084493,-0.12493172168535918,0.0017992839671432392,0.005334470666988195,0.0011762384053800035,-0.00013998956823418895,1.9001089106105568e-05,2.2614087380466412e-10,0.6019882314910636,0.16295883504954417,0.505872634835308,0.6019806612418961,0.1629443006306372,0.5058993177345784
8.508,0.054789006,0.264612201,-1.971505092,0.08861047,0.667230975,-0.069676686,0.054766702656980866,0.2645599007103991,-1.9715175651382777,0.08861698457028068,0.6672290994683214,-0.06967645942729232,0.102777774,0.028147527,-0.008536225,0.161564572,0.04369525,-0.12490628,0.1027994392281333,0.028142298551896365,-0.008547377777960873,0.1615694055534413,0.04369475677422466,-0.12491477018828465,0.0017970297392476409,0.005334597922163065,0.0011762955095972472,-0.00013995851249626323,1.9001929672860657e-05,-5.030602645561501e-10,0.6019883854537067,0.16300904878438746,0.5058725790906772,0.6019808122894779,0.16299452667813377,0.5058992622981399
8.509,0.054891785,0.264640353,-1.971513618,0.088772028,0.66727467,-0.069801584,0.054869504864756405,0.26458805268979085,-1.9715260914554475,0.08877854195847901,0.6672727953719318,-0.06980135724886015,0.102780541,0.02815721,-0.008515168,0.161552556,0.043696395,-0.124889332,0.10280220777553646,0.028151979391764486,-0.008526317169799989,0.16155738819832138,0.04369590361043201,-0.1248978215678294,0.001794678013630202,0.005334643185624377,0.001176263152610768,-0.0001399435662228221,1.899197546509704e-05,-1.0879932005325528e-09,0.6019885391606946,0.16305926215767816,0.5058725230380227,0.6019809633674122,0.1630447527665123,0.5058992068413306
8.51,0.054994567,0.264668515,-1.971522123,0.088933575,0.667318367,-0.069926465,0.054972309837011644,0.2646162143495772,-1.9715345967109656,0.08894008732743441,0.6673164924179888,-0.06992623812426024,0.102783305,0.028166892,-0.008494111,0.161540537,0.043697536,-0.124872384,0.10280497225523927,0.028161659786346962,-0.008505255518108913,0.16154536895541288,0.04369704605704355,-0.12488087540009767,0.0017923711940504017,0.0053347093153383734,0.0011762091669976493,-0.00013991045951400327,1.8990791589970635e-05,-1.3152114386460768e-09,0.6019886929921214,0.16310947563715755,0.5058724669341644,0.6019811144756619,0.16309497889577987,0.5058991513640488
8.511,0.055097351,0.264696687,-1.971530606,0.089095109,0.667362065,-0.070051328,0.05507511756973867,0.2646443856893139,-1.9715430809040244,0.08910162067618956,0.6673601906033393,-0.0700511020558682,0.102786064,0.028176574,-0.008473052,0.161528517,0.043698673,-0.124855438,0.10280773272702927,0.028171339736716282,-0.00848419305887611,0.16153334875513786,0.043698185350403373,-0.12486393160795493,0.0017899684855475495,0.005334816334280831,0.0011762492639738331,-0.00013989703406669385,1.898779140492926e-05,1.656241015446386e-09,0.6019888471399177,0.16315968878395998,0.5058724109277859,0.6019812656142114,0.16314520506590144,0.5058990958663072
8.512,0.055200139,0.264724869,-1.971539069,0.089256632,0.667405765,-0.070176175,0.055177928058828304,0.26467256670865824,-1.9715515440332458,0.08926314200215979,0.6674038899240442,-0.07017594903766206,0.102788819,0.028186256,-0.008451992,0.161516495,0.043699807,-0.124838493,0.10281048908963024,0.02818101934431358,-0.008463129221480726,0.16152132597023336,0.043699320704909755,-0.12484698179385804,0.0017876923245650767,0.00533496224790167,0.0011761982033517138,-0.00013986198366244817,1.8993907103494884e-05,1.2164948298698307e-09,0.6019890010498309,0.16320990263256752,0.5058723544133953,0.6019814167830565,0.16319543127691044,0.5058990403480708
8.513,0.055302929,0.26475306,-1.97154751,0.089418142,0.667449465,-0.070301005,0.055280741300308266,0.26470075740723564,-1.9715599860977964,0.08942465130451668,0.6674475903777928,-0.07030077907259215,0.102791571,0.028195937,-0.00843093,0.161504472,0.043700938,-0.12482155,0.10281324147995853,0.028190698577418148,-0.00844206455063493,0.16150930235688865,0.04370045374858745,-0.12483003493010016,0.0017853603700028475,0.0053350277280712205,0.0011762406338725606,-0.0001398468041108325,1.898834777870617e-05,1.012184457915873e-09,0.6019891550971823,0.16326011615058303,0.5058722985029283,0.6019815679822047,0.1632456575287791,0.505898984809422
8.514,0.055405722,0.26478126,-1.971555931,0.089579641,0.667493167,-0.070425819,0.05538355729012491,0.2647289577846766,-1.971568407096346,0.08958614858087369,0.6674912919604005,-0.07042559216188815,0.102794318,0.028205618,-0.008409868,0.161492447,0.043702065,-0.124804608,0.10281598981664551,0.028200377440963376,-0.008420998549553036,0.16149727635700567,0.04370158260764375,-0.12481308929600693,0.00178303465459842,0.0053350327130754355,0.0011761765005306457,-0.00013981033148502409,1.8991592173982913e-05,-2.0106549947218695e-09,0.6019893088908714,0.1633103297630301,0.5058722426941127,0.601981719211645,0.16329588382156113,0.5058989292503154
8.515,0.055508518,0.264809471,-1.97156433,0.089741127,0.667536869,-0.070550615,0.055486376024257114,0.26475716784047754,-1.971576807028231,0.0897476338305835,0.6675349946692734,-0.07055038831440968,0.102797061,0.028215298,-0.008388805,0.16148042,0.043703188,-0.124787667,0.10281873413220137,0.028210055800925695,-0.008399931884841243,0.16148524970981365,0.043702708872830544,-0.12479615252153513,0.0017807349302610687,0.005335159933734304,0.0011761924159252868,-0.0001397960312971569,1.8982870850982325e-05,-1.2150481282225142e-09,0.6019894630126087,0.16336054367119854,0.5058721862686668,0.6019818704713527,0.16334611015518555,0.5058988736708258
8.516,0.055611316,0.264837691,-1.971572708,0.089902602,0.667580573,-0.070675394,0.05558919749868119,0.2647853875743006,-1.9715851858921551,0.0899091070513774,0.6675786984999872,-0.0706751675292461,0.1027998,0.028224979,-0.008367741,0.161468392,0.043704308,-0.124770728,0.10282147442407594,0.028219733823080517,-0.008378863924325675,0.16147322079391313,0.04370383071379174,-0.12477921483641259,0.001778361650362631,0.005335246108329264,0.001176198161617431,-0.00013975861537440792,1.8983643231790942e-05,-4.6534869291288345e-10,0.6019896172404823,0.16341075708728345,0.5058721304007999,0.6019820217613208,0.1633963365297176,0.5058988180708605
8.517,0.055714117,0.264865921,-1.971581065,0.090064064,0.667624278,-0.070800156,0.05569202170933902,0.26481361698575584,-1.9715935436870964,0.09007056824192516,0.6676224034493913,-0.07079992980631426,0.102802536,0.028234658,-0.008346676,0.161456362,0.043705425,-0.12475379,0.10282421065783005,0.028229411455235626,-0.008357794941136268,0.16146119054776442,0.04370494940410924,-0.124762277068166,0.0017760359094970424,0.0053353323197039,0.0011761980258848115,-0.00013974193403215596,1.8983304032760967e-05,3.8439605998249837e-10,0.6019897714196855,0.16346097077560565,0.5058720741729025,0.601982173081565,0.1634465629451222,0.5058987624504613
8.518,0.055816921,0.26489416,-1.971589402,0.090225514,0.667667984,-0.070924901,0.055794848652187985,0.26484185607445904,-1.971601880411901,0.09023201740021969,0.6676661095140567,-0.0709246751447826,0.102805267,0.028244338,-0.008325609,0.16144433,0.043706538,-0.124736854,0.10282694284896336,0.02823908870318808,-0.008336724804819964,0.16144915829452386,0.04370606466541996,-0.12474533846833562,0.0017737178019341937,0.00533537849033372,0.0011761258292079801,-0.00013972459344135935,1.8981526723561848e-05,1.1918146397560858e-09,0.6019899252583372,0.1635111846460488,0.5058720178405719,0.6019823244320671,0.16349678940142504,0.5058987068096299
8.519,0.055919728,0.26492241,-1.971597717,0.090386953,0.667711691,-0.07104963,0.0558976783231921,0.2648701048399391,-1.9716101960657275,0.09039345452481119,0.6677098166906739,-0.07104940354433971,0.102807994,0.028254016,-0.008304542,0.161432297,0.043707648,-0.124719918,0.10282967100411432,0.028248765480100805,-0.00831565382632861,0.16143712459150944,0.043707176617170614,-0.12472839955711565,0.0017714275985040995,0.005335526404072269,0.001176114479452428,-0.0001396856792426071,1.8978784676580013e-05,-8.424116276773118e-10,0.6019900795906731,0.1635613986713143,0.5058719611979927,0.6019824758127791,0.1635470158986115,0.5058986511483473
8.52,0.056022537,0.264950668,-1.971606011,0.090548379,0.667755399,-0.071174341,0.056000510718368514,0.26489836328184807,-1.9716184906475906,0.090554879614662,0.6677535249758378,-0.07117411501135013,0.102810717,0.028263695,-0.008283474,0.161420263,0.043708754,-0.124702985,0.10283239517641886,0.02825844190893909,-0.00829458186324216,0.16142508985080994,0.04370828516395847,-0.12471146701041028,0.0017690646347710837,0.005335533636411163,0.0011760976191271533,-0.00013966599486003872,1.89746596426163e-05,5.948831915959001e-10,0.6019902336806231,0.16361161235385133,0.5058719054151797,0.6019826272237291,0.16359724243667267,0.5058985954666178
8.521,0.056125349,0.264978937,-1.971614284,0.090709793,0.667799108,-0.071299036,0.056103345833640135,0.26492663139972045,-1.971626764156466,0.09071629266792537,0.6677972343657599,-0.07129880954379793,0.102813436,0.028273373,-0.008262404,0.161408226,0.043709857,-0.124686052,0.10283511527162438,0.028268117872375407,-0.008273508875349892,0.16141305326336994,0.04370938992200652,-0.12469453244780919,0.0017667312034985727,0.005335662580449735,0.0011760905228817842,-0.0001396478852473959,1.8969881397642996e-05,-9.32781469842266e-10,0.6019903879809534,0.16366182625628203,0.5058718487633296,0.6019827786648793,0.16364746901560304,0.5058985397644132
8.522,0.056228164,0.265007215,-1.971622535,0.090871195,0.667842819,-0.071423713,0.05620618366496473,0.2649549091931978,-1.9716350165912024,0.09087769368269842,0.6678409448565821,-0.0714234871462447,0.102816151,0.028283051,-0.008241334,0.161396188,0.043710956,-0.124669121,0.10283783132459598,0.02827779347736313,-0.008252434736386777,0.16140101477304494,0.04371049082216567,-0.12467760244677133,0.001764427011607117,0.005335731132958474,0.0011761390783783243,-0.00013962720005827878,1.897402309618268e-05,9.54475821157678e-10,0.6019905423335163,0.16371204036471146,0.5058717930222967,0.601982930136226,0.16369769563542505,0.505898484041686
8.523,0.056330981,0.265035503,-1.971630766,0.091032586,0.66788653,-0.071548374,0.05630902420831638,0.2649831966619207,-1.9716432479505153,0.09103908265679785,0.6678846564452132,-0.07154814781541886,0.102818862,0.028292728,-0.008220262,0.161384149,0.043712052,-0.124652191,0.10284054335164741,0.028287468722883433,-0.008231359312795958,0.16138897409942882,0.043711588631122525,-0.12466066917416242,0.0017620521354141938,0.005335819350260201,0.001176113045949334,-0.00013958333481456364,1.8967232306314752e-05,-2.9981040816640527e-10,0.601990696767683,0.163762254010354,0.5058717365642984,0.6019830816377656,0.163747922296187,0.5058984282985002
8.524,0.056433802,0.265063801,-1.971638976,0.091193964,0.667930243,-0.071673018,0.05641186745964371,0.2650114938054717,-1.9716514582335354,0.09120045958933722,0.6679283691278591,-0.07167279155606339,0.102821569,0.028302405,-0.00819919,0.161372108,0.043713144,-0.124635263,0.10284325132733323,0.028297143550952225,-0.008210283020085684,0.16137693253937685,0.043712682645860375,-0.12464374064452782,0.0017598074889643711,0.005335948433786639,0.00117606700420686,-0.00013956086549798963,1.896939847882001e-05,-1.1202476207783193e-09,0.6019908509845685,0.16381246853893736,0.5058716798481321,0.6019832331695159,0.16379814899782932,0.5058983725348263
8.525,0.056536625,0.265092108,-1.971647165,0.09135533,0.667973957,-0.071797645,0.05651471341498261,0.2650398006234712,-1.9716596474393242,0.0913618244789914,0.6679720829016412,-0.07179741837160948,0.102824272,0.028312081,-0.008178116,0.161360065,0.043714233,-0.124618336,0.10284595533890156,0.02830681799955731,-0.008189205788854514,0.1613648896541824,0.0437137737820478,-0.12462681554609197,0.001757491723707455,0.00533599766173197,0.001176031767605723,-0.0001395388881927362,1.8970592563328365e-05,-1.521484179201056e-09,0.6019910052176712,0.16386268267455825,0.5058716234825675,0.6019833847314633,0.16384837574037045,0.5058983167506935
8.526,0.05663945,0.265120425,-1.971655332,0.091516684,0.668017671,-0.071922254,0.056617562070303405,0.2650681171154776,-1.9716678155669487,0.09152317732426418,0.668015797763486,-0.07192202826442085,0.102826971,0.028321758,-0.008157041,0.161348021,0.043715318,-0.124601411,0.10284865532079594,0.028316492006405083,-0.008168127624580319,0.1613528452727895,0.043714861844687807,-0.12460989281136499,0.0017551065537407817,0.005336108324135655,0.0011760713491736352,-0.00013951503086262473,1.8960442796259885e-05,1.338171720655069e-09,0.6019911598417444,0.163912896448176,0.5058715672103286,0.6019835363235797,0.1638986025238027,0.5058982609461292
8.527,0.056742279,0.265148751,-1.971663479,0.091678026,0.668061387,-0.072046847,0.05672041342151893,0.2650964432811463,-1.9716759626150864,0.09168451812289148,0.6680595137087629,-0.07204662122899783,0.102829666,0.028331433,-0.008135966,0.161335975,0.0437164,-0.124584486,0.10285135121552524,0.028326165668680733,-0.008147048137717699,0.16134079862730052,0.043715945277011135,-0.12459296457698593,0.001752853537602267,0.005336118511758137,0.0011760034103890094,-0.00013948971243077368,1.8960273864634253e-05,9.731523609169143e-10,0.6019913139552571,0.16396311101871747,0.5058715109351326,0.6019836879458755,0.16394882934815552,0.5058982051210397
8.528,0.05684511,0.265177088,-1.971671604,0.091839356,0.668105104,-0.072171423,0.056823267464650315,0.2651247791199838,-1.9716840885829845,0.09184584687380012,0.668103230734413,-0.07217119726795397,0.102832357,0.028341109,-0.008114889,0.161323927,0.043717479,-0.124567564,0.10285404313138811,0.02833583883751742,-0.008125967898110108,0.1613287509086469,0.043717025650044386,-0.12457603895614787,0.0017505309072059216,0.005336291251274369,0.0011760290085240377,-0.00013946529329633695,1.895933084762949e-05,8.00353746610591e-10,0.6019914686359882,0.16401332523451978,0.5058714542457673,0.6019838395983048,0.16399905621341887,0.5058981492754475
8.529,0.056947943,0.265205434,-1.971679708,0.092000674,0.668148822,-0.072295983,0.056926124195672105,0.2651531246316914,-1.9716921934693885,0.09200716357506522,0.6681469488369363,-0.07229575638282128,0.102835044,0.028350784,-0.008093811,0.161311878,0.043718554,-0.124550642,0.1028567310217927,0.02834551170761432,-0.008104886404011533,0.16131670126509778,0.04371810252326142,-0.12455911486730611,0.0017481399969355993,0.005336382678576973,0.0011760440152717433,-0.00013943803149990552,1.895736900699163e-05,-2.0221516616735858e-09,0.6019916233304787,0.16406353906647408,0.505871397906246,0.6019839912808922,0.1640492831196266,0.5058980934093522
8.53,0.05705078,0.265233789,-1.971687792,0.092161979,0.668192541,-0.072420525,0.05702898361050281,0.2651814798158891,-1.9717002772731749,0.09216846822495865,0.6681906680127673,-0.07242029858119857,0.102837727,0.028360458,-0.008072733,0.161299827,0.043719625,-0.124533722,0.10285941483070588,0.02835518419771788,-0.008083803786444866,0.1613046498934351,0.043719175830967384,-0.12454219837728694,0.0017458823356014674,0.005336394456734589,0.0011759544371081065,-0.00013943028604312957,1.8954456843845585e-05,-1.1462213345136762e-09,0.6019917774279754,0.16411375378119467,0.5058713413581167,0.6019841429936466,0.16409951006676304,0.5058980375227572
8.531,0.057153619,0.265262155,-1.971695854,0.092323273,0.668236261,-0.07254505,0.05713184570514054,0.26520984467207237,-1.971708339993529,0.0923297608218554,0.6682343882584557,-0.07254482386250007,0.102840406,0.028370132,-0.008051653,0.161287775,0.043720693,-0.124516804,0.10286209463772115,0.02836485618330011,-0.008062720354108696,0.1612925968967476,0.04372024568843006,-0.12452528130150367,0.0017435567315234046,0.005336549126760751,0.0011759571480492725,-0.00013940023060327045,1.8951071227811533e-05,-2.2837950808259418e-10,0.6019919321750354,0.16416396807647513,0.5058712844970152,0.6019842947364914,0.16414973705484756,0.5058979816156242
8.532,0.05725646,0.26529053,-1.971703895,0.092484555,0.668279983,-0.072669558,0.057234710475561244,0.26523821919990814,-1.9717163816293257,0.09249104136414833,0.6682781095703587,-0.07266933222607191,0.102843081,0.028379806,-0.008030572,0.161275721,0.043721758,-0.124499887,0.1028647704207066,0.028374527835776594,-0.008041635796738866,0.16128054229293518,0.043721311903007765,-0.12450836357185428,0.0017411640297437803,0.005336643293656282,0.001175951093871891,-0.00013936986883705815,1.8957344909198426e-05,8.039640997381695e-10,0.6019920869339644,0.164214181987187,0.505871228088418,0.6019844465094456,0.16419996408389154,0.5058979256879338
8.533,0.057359305,0.265318914,-1.971711915,0.092645825,0.668323705,-0.07279405,0.05733757791768554,0.26526660339900404,-1.9717244021795557,0.09265230985033572,0.6683218319459066,-0.07279382367108045,0.102845752,0.028389479,-0.008009491,0.161263665,0.043722819,-0.124482971,0.10286744212429894,0.028384199095882155,-0.008020550230038514,0.16126848618739228,0.04372237554782128,-0.12449144500853872,0.0017389057454672563,0.005336658181954376,0.0011759220450729413,-0.00013933938149895964,1.895226702429073e-05,-1.0660755533909222e-09,0.6019922413756708,0.16426439673457088,0.505871171925703,0.6019845983125139,0.1642501911538557,0.5058978697397716
8.534,0.057462152,0.265347308,-1.971719914,0.092807082,0.668367428,-0.072918524,0.05744044802753364,0.265294997268896,-1.9717324016433408,0.09281356627923233,0.6683655553814011,-0.07291829820342698,0.102848419,0.028399152,-0.007988408,0.161251608,0.043723877,-0.124466057,0.10287010984810055,0.028393869891961507,-0.007999463785117141,0.16125642889660555,0.043723435494554715,-0.12447453234652338,0.0017365802846251721,0.005336715271170925,0.001175904029149577,-0.0001393273778577675,1.894693871228037e-05,6.38002802810776e-10,0.6019923959212166,0.1643146111913409,0.5058711153997155,0.6019847501456722,0.16430041826474412,0.5058978137711235
8.535,0.057565002,0.265375712,-1.971727892,0.092968328,0.668411153,-0.073042982,0.057543320801052955,0.265323400809162,-1.9717403800195685,0.09297481064870948,0.668409279872871,-0.07304275582029875,0.102851081,0.028408825,-0.007967324,0.16123955,0.043724931,-0.124449144,0.1028727735193185,0.02840354026599633,-0.007978376227641963,0.16124436947714682,0.043724491469984236,-0.1244576168717665,0.0017342695083340243,0.005336813763871726,0.0011758772077462287,-0.00013929192848316507,1.8951036297478602e-05,-7.093624593279938e-10,0.601992550574225,0.16436482581075554,0.5058710588170389,0.6019849020088833,0.16435064541659014,0.5058977577819326
8.536,0.057667854,0.265404126,-1.971735849,0.093129561,0.668454878,-0.073167423,0.057646196234237224,0.26535181401940217,-1.9717483373073548,0.09313604295773278,0.6684530054176719,-0.07316719652654297,0.10285374,0.028418497,-0.007946239,0.161227489,0.043725982,-0.124432232,0.10287543318427032,0.02841321024015444,-0.007957287786172973,0.16123230902330138,0.04372554480089559,-0.12444070624421674,0.001731912890870907,0.005336933256696458,0.0011758451671415038,-0.0001392792012584465,1.8944422833087893e-05,-1.4808337495119677e-09,0.6019927053298281,0.16441504015171635,0.5058710017674604,0.6019850539021537,0.1644008726093642,0.5058977017722738
8.537,0.057770709,0.265432549,-1.971743784,0.093290783,0.668498605,-0.073291846,0.057749074323018366,0.2653802368992294,-1.9717562735056067,0.09329726320430673,0.6684967320117728,-0.07329162032497526,0.102856395,0.028428168,-0.007925153,0.161215428,0.043727029,-0.124415322,0.10287808878114607,0.02842287982721296,-0.007936198251969727,0.16122024657395223,0.043726594100851356,-0.12442379843228792,0.0017295920752423422,0.005336973532802103,0.0011758844800449364,-0.00013924123403902255,1.8947331846128762e-05,1.0895088226048683e-09,0.6019928602116578,0.16446525466101375,0.5058709457277116,0.6019852058254623,0.16445109984308126,0.5058976457420672
8.538,0.057873567,0.265460982,-1.971751699,0.093451992,0.668542332,-0.073416253,0.05785195506337157,0.2654086694482466,-1.9717641886132202,0.09345847138688758,0.6685404596521213,-0.07341602721131484,0.102859046,0.02843784,-0.007904066,0.161203364,0.043728073,-0.124398414,0.10288074035320587,0.028432549017179544,-0.007915107613635244,0.1612081825808523,0.0437276403484854,-0.12440688633957708,0.0017273065987258307,0.005337074831751054,0.0011758348757889003,-0.00013922489945622507,1.8939804544697292e-05,4.211106707785758e-10,0.6019930148326503,0.16451546948704593,0.5058708887642053,0.6019853577788199,0.1645013271177428,0.5058975896913924
8.539,0.057976427,0.265489425,-1.971759593,0.09361319,0.668586061,-0.073540643,0.05795483845128768,0.265437111666044,-1.9717720826292122,0.09361966750380739,0.668584188334701,-0.07354041718840564,0.102861692,0.028447511,-0.007882979,0.161191299,0.043729114,-0.124381506,0.10288338791611405,0.028442217797389438,-0.00789401599200819,0.16119611691981672,0.04372868257971431,-0.12438997709080109,0.0017249365489505064,0.005337197447811276,0.0011757622091059794,-0.00013918591578121475,1.8942363132254392e-05,2.524809838977108e-10,0.6019931697229155,0.16456568388275217,0.5058708317431284,0.6019855097621986,0.16455155443337457,0.5058975336201709
8.54,0.05807929,0.265517877,-1.971767465,0.093774375,0.66862979,-0.073665016,0.05805772448272071,0.265465563552199,-1.9717799555528697,0.09378085155437224,0.6686279180568871,-0.0736647902587235,0.102864335,0.028457181,-0.00786189,0.161179233,0.043730151,-0.124364601,0.10288603143302591,0.028451886155020447,-0.00787292365744844,0.16118405056485788,0.04372972218617096,-0.12437307031786293,0.0017226230674108334,0.005337241679689991,0.0011757827487398065,-0.0001391662171607022,1.893383804304344e-05,3.215995192373599e-10,0.6019933245687432,0.16461589861241605,0.5058707753214213,0.6019856617756025,0.16460178178989626,0.5058974775284496
8.541,0.058182156,0.265546339,-1.971775316,0.093935548,0.668673521,-0.073789372,0.05816061315363236,0.265494025106306,-1.9717878073829962,0.0939420235364789,0.6686716488142855,-0.07378914642314116,0.102866974,0.028466851,-0.0078408,0.161167165,0.043731184,-0.124347696,0.10288867091165005,0.028461554106988817,-0.007851830126422231,0.16117198210666178,0.04373075739842186,-0.12435616441766206,0.0017203464037632288,0.005337327229627056,0.001175792662451186,-0.00013914494290173662,1.89351579336465e-05,7.428364307004871e-10,0.6019934794336244,0.16466611359013542,0.5058707187400412,0.6019858138190153,0.1646520091873527,0.5058974214161617
8.542,0.058285024,0.265574811,-1.971783147,0.094096709,0.668717253,-0.073913712,0.058263504460022014,0.2655224963279894,-1.9717956381184554,0.09410318344826565,0.6687153806036652,-0.0739134856819295,0.102869608,0.028476521,-0.007819709,0.161155095,0.043732214,-0.124330793,0.10289130638965809,0.028471221683438887,-0.007830735459082461,0.1611599117867574,0.04373178937963876,-0.12433925878833367,0.0017179862046366734,0.0053374535322834454,0.0011757128217481927,-0.00013912253882786274,1.893627352818686e-05,-1.6911448252887426e-09,0.601993634283915,0.16471632821228116,0.5058706614390331,0.6019859658924274,0.1647022366257848,0.5058973652833388
8.543,0.058387895,0.265603293,-1.971790956,0.094257858,0.668760986,-0.074038034,0.05836639839783587,0.26555097721682885,-1.971803447758447,0.09426433128854347,0.6687591134221353,-0.0740378080422391,0.102872239,0.02848619,-0.007798617,0.161143024,0.043733241,-0.124313892,0.10289393781385711,0.028480888839447226,-0.007809639991506855,0.1611478402778157,0.04373281847013914,-0.12432236030959207,0.0017156839392712397,0.005337601528171906,0.0011757085398677036,-0.00013909832650088605,1.8937043577017115e-05,-4.085153487708997e-10,0.6019937893495588,0.16476654310618358,0.5058706043312188,0.6019861179958217,0.1647524641051465,0.505897309129991
