time_s	q1_rad	q2_rad	q3_rad	q4_rad	q5_rad	q6_rad	dq1_rad_s	dq2_rad_s	dq3_rad_s	dq4_rad_s	dq5_rad_s	dq6_rad_s
0.115000000	-2.329295205	-0.550196746	-0.880430919	-0.839975824	1.795727976	2.897726540	0.005508173	-0.000559051	0.000699497	-0.005268813	-0.002170172	-0.000261654
0.116000000	-2.329289651	-0.550197309	-0.880430213	-0.839981137	1.795725788	2.897726277	0.005600247	-0.000568428	0.000711177	-0.005356886	-0.002206448	-0.000265996
0.117000000	-2.329284005	-0.550197883	-0.880429496	-0.839986538	1.795723563	2.897726008	0.005693009	-0.000577877	0.000722943	-0.005445618	-0.002242996	-0.000270368
0.118000000	-2.329278266	-0.550198465	-0.880428768	-0.839992028	1.795721302	2.897725736	0.005786458	-0.000587397	0.000734796	-0.005535007	-0.002279814	-0.000274771
0.119000000	-2.329272432	-0.550199058	-0.880428027	-0.839997608	1.795719004	2.897725459	0.005880591	-0.000596988	0.000746735	-0.005625050	-0.002316902	-0.000279205
0.120000000	-2.329266504	-0.550199659	-0.880427274	-0.840003279	1.795716668	2.897725177	0.005975407	-0.000606650	0.000758759	-0.005715746	-0.002354259	-0.000283670
0.121000000	-2.329260481	-0.550200271	-0.880426509	-0.840009040	1.795714295	2.897724891	0.006070903	-0.000616383	0.000770870	-0.005807094	-0.002391884	-0.000288165
0.122000000	-2.329254362	-0.550200892	-0.880425732	-0.840014894	1.795711884	2.897724601	0.006167078	-0.000626186	0.000783066	-0.005899090	-0.002429776	-0.000292691
0.123000000	-2.329248146	-0.550201523	-0.880424943	-0.840020840	1.795709435	2.897724306	0.006263930	-0.000636060	0.000795347	-0.005991734	-0.002467935	-0.000297246
0.124000000	-2.329241832	-0.550202164	-0.880424141	-0.840026878	1.795706948	2.897724006	0.006361457	-0.000646005	0.000807713	-0.006085024	-0.002506360	-0.000301832
0.125000000	-2.329235421	-0.550202815	-0.880423327	-0.840033011	1.795704422	2.897723702	0.006459656	-0.000656020	0.000820164	-0.006178957	-0.002545050	-0.000306448
0.126000000	-2.329228911	-0.550203476	-0.880422501	-0.840039238	1.795701857	2.897723393	0.006558527	-0.000666105	0.000832699	-0.006273532	-0.002584004	-0.000311094
0.127000000	-2.329222302	-0.550204147	-0.880421661	-0.840045560	1.795699254	2.897723079	0.006658066	-0.000676260	0.000845318	-0.006368747	-0.002623222	-0.000315769
0.128000000	-2.329215593	-0.550204828	-0.880420809	-0.840051978	1.795696610	2.897722760	0.006758273	-0.000686484	0.000858021	-0.006464600	-0.002662702	-0.000320474
0.129000000	-2.329208784	-0.550205519	-0.880419945	-0.840058492	1.795693928	2.897722437	0.006859148	-0.000696777	0.000870809	-0.006561092	-0.002702448	-0.000325210
0.130000000	-2.329201875	-0.550206222	-0.880419068	-0.840065100	1.795691205	2.897722110	0.006960703	-0.000707132	0.000883687	-0.006658227	-0.002742470	-0.000329982
0.131000000	-2.329194864	-0.550206934	-0.880418178	-0.840071806	1.795688443	2.897721778	0.007062920	-0.000717556	0.000896648	-0.006755995	-0.002782753	-0.000334783
0.132000000	-2.329187751	-0.550207657	-0.880417275	-0.840078610	1.795685641	2.897721441	0.007165798	-0.000728049	0.000909692	-0.006854394	-0.002823296	-0.000339613
0.133000000	-2.329180534	-0.550208391	-0.880416359	-0.840085513	1.795682797	2.897721100	0.007269334	-0.000738610	0.000922819	-0.006953423	-0.002864100	-0.000344472
0.134000000	-2.329173214	-0.550209135	-0.880415430	-0.840092515	1.795679913	2.897720753	0.007373526	-0.000749240	0.000936028	-0.007053079	-0.002905162	-0.000349361
0.135000000	-2.329165789	-0.550209890	-0.880414487	-0.840099618	1.795676987	2.897720401	0.007478372	-0.000759938	0.000949320	-0.007153361	-0.002946483	-0.000354278
0.136000000	-2.329158258	-0.550210655	-0.880413531	-0.840106821	1.795674020	2.897720045	0.007583871	-0.000770704	0.000962693	-0.007254267	-0.002988061	-0.000359225
0.137000000	-2.329150621	-0.550211431	-0.880412562	-0.840114126	1.795671011	2.897719683	0.007690021	-0.000781539	0.000976149	-0.007355794	-0.003029896	-0.000364199
0.138000000	-2.329142878	-0.550212218	-0.880411579	-0.840121532	1.795667960	2.897719317	0.007796819	-0.000792441	0.000989686	-0.007457942	-0.003071987	-0.000369203
0.139000000	-2.329135028	-0.550213016	-0.880410583	-0.840129041	1.795664867	2.897718945	0.007904263	-0.000803411	0.001003304	-0.007560708	-0.003114333	-0.000374235
0.140000000	-2.329127070	-0.550213825	-0.880409573	-0.840136654	1.795661732	2.897718568	0.008012353	-0.000814449	0.001017004	-0.007664090	-0.003156934	-0.000379294
0.141000000	-2.329119003	-0.550214645	-0.880408549	-0.840144370	1.795658553	2.897718186	0.008121085	-0.000825554	0.001030784	-0.007768086	-0.003199789	-0.000384382
0.142000000	-2.329110827	-0.550215476	-0.880407511	-0.840152191	1.795655332	2.897717799	0.008230458	-0.000836726	0.001044645	-0.007872695	-0.003242896	-0.000389498
0.143000000	-2.329102541	-0.550216318	-0.880406459	-0.840160117	1.795652067	2.897717407	0.008340470	-0.000847966	0.001058585	-0.007977915	-0.003286256	-0.000394642
0.144000000	-2.329094144	-0.550217172	-0.880405393	-0.840168148	1.795648759	2.897717009	0.008451119	-0.000859272	0.001072606	-0.008083744	-0.003329868	-0.000399813
0.145000000	-2.329085636	-0.550218036	-0.880404313	-0.840176286	1.795645407	2.897716606	0.008562402	-0.000870645	0.001086707	-0.008190180	-0.003373730	-0.000405012
0.146000000	-2.329077017	-0.550218913	-0.880403219	-0.840184531	1.795642011	2.897716198	0.008674319	-0.000882085	0.001100887	-0.008297220	-0.003417842	-0.000410238
0.147000000	-2.329068285	-0.550219800	-0.880402111	-0.840192883	1.795638570	2.897715785	0.008786867	-0.000893592	0.001115146	-0.008404864	-0.003462204	-0.000415492
0.148000000	-2.329059440	-0.550220699	-0.880400988	-0.840201344	1.795635085	2.897715366	0.008900044	-0.000905164	0.001129483	-0.008513110	-0.003506814	-0.000420772
