index,vel,pos,tau,tcpPose_m
40,[-0.0532325,0.00261799,0.0628319,-0.203156,-0.020944,0.213628][-0.21785,0.277458,-1.64793,-0.567896,0.413766,0.528784][-0.07245,0.1638,-0.17765,-0.0128,0.0016,0.0148][-4.12388e-05,-0.000124248,1,0.640609,9.83867e-05,1,0.000124252,-0.00145474,-1,9.83918e-05,-4.12266e-05,0.538411,0,0,0,1]
41,[-0.0523599,0.00349066,0.0645772,-0.206298,-0.0219911,0.219911][-0.217903,0.277462,-1.64786,-0.568103,0.413743,0.529001][-0.06615,0.1638,-0.1793,-0.0072,0,0.0084][-4.34522e-05,-0.00013131,1,0.640608,0.000113063,1,0.000131315,-0.00149798,-1,0.000113068,-4.34373e-05,0.53841,0,0,0,1]
42,[-0.0523599,0.00349066,0.0645772,-0.218864,-0.0240855,0.215723][-0.217956,0.277465,-1.6478,-0.568316,0.41372,0.529219][-0.07182,0.16758,-0.1738,0.0006,-0.0008,0.001][-4.73778e-05,-0.000140367,1,0.640607,0.000122458,1,0.000140373,-0.00154152,-1,0.000122464,-4.73606e-05,0.538409,0,0,0,1]
43,[-0.0541052,0.00349066,0.0637045,-0.229336,-0.020944,0.200015][-0.21801,0.277469,-1.64773,-0.56854,0.413698,0.529426][-0.06237,0.17073,-0.17325,0.0182,0,0.0148][-5.25532e-05,-0.000152911,1,0.640606,0.000111231,1,0.000152917,-0.00158579,-1,0.000111239,-5.25362e-05,0.538406,0,0,0,1]
44,[-0.0514872,0.00349066,0.0663225,-0.213628,-0.0198968,0.208392][-0.218063,0.277473,-1.64767,-0.568758,0.413677,0.529634][-0.07056,0.17199,-0.1716,0.0176,0.0014,0.0208][-5.42593e-05,-0.000164966,1,0.640605,0.000105574,1,0.000164972,-0.00162918,-1,0.000105583,-5.42419e-05,0.538405,0,0,0,1]
45,[-0.0514872,0.00349066,0.0671952,-0.214675,-0.020944,0.205251][-0.218116,0.277477,-1.6476,-0.568974,0.413656,0.529841][-0.07812,0.17325,-0.16665,0.0056,0.0012,0.0142][-5.49063e-05,-0.000176571,1,0.640604,0.000101496,1,0.000176577,-0.0016723,-1,0.000101506,-5.48883e-05,0.538404,0,0,0,1]
46,[-0.0523599,0.00349066,0.0680678,-0.218864,-0.0198968,0.20944][-0.218168,0.277481,-1.64753,-0.569192,0.413635,0.530051][-0.09198,0.17388,-0.1683,0.0102,0.0014,0.012][-5.53585e-05,-0.000189545,1,0.640604,9.8447e-05,1,0.000189551,-0.00171507,-1,9.84575e-05,-5.53399e-05,0.538403,0,0,0,1]
47,[-0.0532325,0.00261799,0.0680678,-0.226195,-0.020944,0.206298][-0.21822,0.277484,-1.64747,-0.569414,0.413613,0.53026][-0.08883,0.17073,-0.1661,0.0158,0.0006,0.0122][-5.61985e-05,-0.000202986,1,0.640603,9.06848e-05,1,0.000202991,-0.00175825,-1,9.06962e-05,-5.61801e-05,0.538402,0,0,0,1]
48,[-0.0532325,0.00261799,0.0680678,-0.212581,-0.020944,0.196873][-0.218274,0.277488,-1.6474,-0.56963,0.413591,0.530461][-0.07686,0.16695,-0.16555,0.0192,0.0006,0.0238][-5.56855e-05,-0.000213549,1,0.640602,7.85911e-05,1,0.000213554,-0.00180207,-1,7.8603e-05,-5.56687e-05,0.538402,0,0,0,1]
49,[-0.0523599,0.00261799,0.0654498,-0.19792,-0.0219911,0.20944][-0.218327,0.277491,-1.64733,-0.569835,0.413569,0.530667][-0.07623,0.16758,-0.165,-0.0016,0.0008,0.0218][-5.32872e-05,-0.000219858,1,0.640602,8.4047e-05,1,0.000219862,-0.00184553,-1,8.40587e-05,-5.32687e-05,0.538404,0,0,0,1]
50,[-0.0532325,0.00261799,0.0680678,-0.204204,-0.0188496,0.212581][-0.218381,0.277494,-1.64726,-0.57004,0.413549,0.530877][-0.08505,0.16443,-0.1661,-0.0046,0.0016,0.0124][-4.85877e-05,-0.000226645,1,0.640602,9.19148e-05,1,0.000226649,-0.00188924,-1,9.19258e-05,-4.85668e-05,0.538406,0,0,0,1]
51,[-0.0549779,0.00261799,0.0654498,-0.20944,-0.0188496,0.213628][-0.218437,0.277497,-1.64719,-0.570247,0.413529,0.531088][-0.063,0.16569,-0.1661,0.0002,0.0038,0.0096][-4.51805e-05,-0.000232498,1,0.640602,9.93433e-05,1,0.000232502,-0.00193434,-1,9.93538e-05,-4.51574e-05,0.538407,0,0,0,1]
52,[-0.0558505,0.00261799,0.0654498,-0.220959,-0.0188496,0.198968][-0.218493,0.2775,-1.64713,-0.570464,0.41351,0.531294][-0.06489,0.16758,-0.17325,0.0126,0.0042,0.0104][-4.45994e-05,-0.000241612,1,0.640601,9.34122e-05,1,0.000241617,-0.00197966,-1,9.3423e-05,-4.45768e-05,0.538406,0,0,0,1]
53,[-0.0558505,0.00261799,0.0637045,-0.210487,-0.020944,0.19792][-0.21855,0.277503,-1.64706,-0.570677,0.413489,0.531494][-0.06552,0.16758,-0.1804,0.014,0.0028,0.0298][-4.57818e-05,-0.000248614,1,0.6406,8.51248e-05,1,0.000248618,-0.00202499,-1,8.51362e-05,-4.57607e-05,0.538405,0,0,0,1]
54,[-0.0575959,0.00261799,0.0654498,-0.208392,-0.020944,0.202109][-0.218607,0.277506,-1.647,-0.570884,0.413468,0.531696][-0.06237,0.1701,-0.1793,-0.0004,0.0016,0.022][-4.54999e-05,-0.000252526,1,0.640599,8.43003e-05,1,0.00025253,-0.00207077,-1,8.43118e-05,-4.54786e-05,0.538406,0,0,0,1]
55,[-0.0567232,0.00261799,0.0654498,-0.205251,-0.0198968,0.206298][-0.218664,0.27751,-1.64693,-0.57109,0.413447,0.5319][-0.0567,0.16884,-0.17765,0.0022,0.0012,0.0226][-4.49369e-05,-0.000255858,1,0.640599,8.53042e-05,1,0.000255861,-0.0021168,-1,8.53157e-05,-4.49151e-05,0.538406,0,0,0,1]
